1,143.5,0,8,1,112.8,,8,1,102.5,0,8,1,91.6,,8,1,91,0,8,1,81,,8,1,3.8,8,1,3.2,8,1,8.6,8,1,8.3,8,1,27,8,1,29.5,8,1,0,8,1,0.3,8,1,0,8,1,0.0,8,1,-1.5,8,1,-3.4,8,1,41.5,0,8,1,32.5,,8,1,152.0,0,8,1,153.9,,8,1,23,0,8,1,7,,8,1,4.0,8,1,3.5,8,1,7.1,8,1,6.2,8,1,20,8,1,21.7,8,1,0,8,1,0.0,8,1,0,8,1,0.1,8,1,2.6,8,1,1.7,8,1,92.5,0,8,1,50.3,,8,1,182.0,0,8,1,,,1,1,3,0,8,1,2,,8,1,3.2,8,1,,1,1,4.4,8,1,4.6,8,1,4,8,1,2.7,8,1,0,8,1,0.2,8,1,0,8,1,0.0,8,1,5.8,8,1,,1,1,76.5,0,8,1,46.3,,8,1,122.4,0,8,1,133.6,,8,1,19,0,8,1,28,,8,1,2.2,8,1,2.0,8,1,7.3,8,1,7.1,8,1,24,8,1,24.0,8,1,0,8,1,0.1,8,1,1,8,1,0.8,8,1,-0.4,8,1,-0.8,8,1,93.0,0,8,1,36.6,,8,1,123.3,0,8,1,154.3,,8,1,0,0,8,1,0,1,8,1,2.6,8,1,2.5,8,1,7.0,8,1,6.2,8,1,8,8,1,5.3,8,1,0,8,1,0.1,8,1,0,8,1,0.0,8,1,6.1,8,1,5.9,8,1,95.5,0,8,1,30.5,,8,1,126.1,0,8,1,143.9,,8,1,3,0,8,1,2,,8,1,3.1,8,1,3.4,8,1,7.4,8,1,6.5,8,1,8,8,1,9.0,8,1,0,8,1,0.1,8,1,0,8,1,0.3,8,1,5.8,8,1,5.0,8,1,83.5,0,8,1,57.4,,8,1,112.2,0,8,1,105.1,,8,1,1,0,8,1,1,,8,1,3.3,8,1,,1,1,7.4,8,1,7.4,8,1,2,8,1,7.1,8,1,1,8,1,0.7,8,1,0,8,1,0.1,8,1,7.9,8,1,6.5,8,1,91.0,0,8,1,40.6,,8,1,122.6,0,8,1,133.3,,8,1,0,1,8,1,0,,8,1,2.3,8,1,,1,1,7.3,8,1,6.6,8,1,4,8,1,5.1,8,1,0,8,1,0.3,8,1,0,8,1,0.0,8,1,6.7,8,1,5.8,8,1
2,59.5,0,8,1,96.7,,8,1,95.4,0,8,1,103.4,,8,1,76,0,8,1,99,,8,1,4.4,8,1,3.6,8,1,8.2,8,1,7.8,8,1,24,8,1,25.6,8,1,0,8,1,0.4,8,1,0,8,1,0.0,8,1,-0.8,8,1,-3.0,8,1,30.0,0,8,1,43.1,,8,1,139.1,0,8,1,150.5,,8,1,9,0,8,1,13,,8,1,3.8,8,1,3.6,8,1,7.1,8,1,6.5,8,1,15,8,1,17.8,8,1,0,8,1,0.0,8,1,0,8,1,0.2,8,1,3.0,8,1,2.0,8,1,62.0,0,8,1,86.9,,8,1,166.9,0,8,1,,,1,1,0,1,8,1,4,,8,1,2.9,8,1,,1,1,5.4,8,1,5.9,8,1,3,8,1,4.8,8,1,0,8,1,0.1,8,1,0,8,1,0.0,8,1,5.7,8,1,,1,1,42.0,0,8,1,54.4,,8,1,137.8,0,8,1,136.8,,8,1,21,0,8,1,26,,8,1,2.2,8,1,2.4,8,1,7.9,8,1,7.0,8,1,17,8,1,19.0,8,1,0,8,1,0.1,8,1,2,8,1,0.8,8,1,1.1,8,1,0.5,8,1,25.5,0,8,1,83.4,,8,1,136.8,0,8,1,136.2,,8,1,0,1,8,1,1,,8,1,2.6,5,2,,1,2,6.9,8,1,6.7,8,1,4,8,1,5.8,8,1,1,8,1,0.1,8,1,0,8,1,0.2,8,1,6.9,8,1,6.6,8,1,24.0,0,8,1,80.4,,8,1,128.6,0,8,1,133.9,,8,1,0,1,8,1,2,,8,1,3.1,8,1,3.6,8,1,6.6,8,1,6.6,8,1,5,8,1,6.3,8,1,1,8,1,0.0,8,1,1,8,1,0.3,8,1,6.1,8,1,6.2,8,1,42.5,0,8,1,82.1,,8,1,114.3,0,8,1,116.4,,8,1,0,0,8,1,1,,8,1,2.9,8,1,,1,1,7.3,8,1,7.0,8,1,2,8,1,4.0,8,1,1,8,1,0.5,8,1,0,8,1,0.1,8,1,7.6,8,1,7.8,8,1,33.0,0,8,1,81.3,,8,1,138.0,0,8,1,134.8,,8,1,0,1,8,1,1,,8,1,2.4,8,1,,1,1,6.6,8,1,6.5,8,1,1,8,1,3.2,8,1,0,8,1,0.0,8,1,0,8,1,0.0,8,1,6.6,8,1,6.9,8,1
3,125.5,0,8,1,79.9,,8,1,144.0,0,8,1,134.2,,8,1,60,0,8,1,88,,8,1,3.5,8,1,3.7,8,1,7.5,8,1,8.0,8,1,17,8,1,23.6,8,1,0,8,1,0.5,8,1,0,8,1,0.1,8,1,3.8,8,1,0.8,8,1,184.5,0,8,1,67.2,,8,1,210.0,0,8,1,173.5,,8,1,1,0,8,1,8,,8,1,3.6,8,1,3.7,8,1,6.5,8,1,6.5,8,1,8,8,1,13.2,8,1,0,8,1,0.0,8,1,1,8,1,0.5,8,1,6.8,8,1,5.1,8,1,94.0,0,8,1,96.6,,8,1,194.2,0,8,1,,,1,1,0,1,8,1,0,,8,1,3.1,8,1,,1,1,5.9,8,1,6.0,8,1,1,8,1,1.6,8,1,0,8,1,0.5,8,1,0,8,1,0.0,8,1,10.3,8,1,,1,1,59.5,0,8,1,65.1,,8,1,185.0,0,8,1,169.2,,8,1,7,0,8,1,8,,8,1,2.6,8,1,2.7,8,1,6.6,8,1,6.9,8,1,10,8,1,13.5,8,1,0,8,1,0.6,8,1,0,8,1,0.3,8,1,5.4,8,1,4.1,8,1,174.5,0,8,1,113.7,,8,1,175.4,0,8,1,174.4,,8,1,0,1,8,1,0,1,8,1,2.5,8,2,,1,2,6.0,8,1,6.3,8,1,3,8,1,2.8,8,1,1,8,1,1.0,8,1,1,8,1,0.2,8,1,10.2,8,1,9.6,8,1,106.5,0,8,1,115.3,,8,1,200.9,0,8,1,178.9,,8,1,0,1,8,1,0,,8,1,3.4,8,1,3.7,8,1,6.1,8,1,6.1,8,1,1,8,1,3.5,8,1,0,8,1,0.6,8,1,1,8,1,0.2,8,1,10.0,8,1,9.1,8,1,94.5,0,8,1,98.4,,8,1,193.7,0,8,1,163.6,,8,1,0,1,8,1,1,,8,1,2.9,8,1,,1,1,6.1,8,1,6.4,8,1,1,8,1,1.7,8,1,0,8,1,1.4,8,1,0,8,1,0.0,8,1,11.1,8,1,10.8,8,1,174.0,0,8,1,105.1,,8,1,180.6,0,8,1,179.2,,8,1,0,1,8,1,0,,8,1,2.1,8,1,,1,1,6.4,8,1,6.2,8,1,2,8,1,1.7,8,1,0,8,1,0.9,8,1,0,8,1,0.1,8,1,9.8,8,1,9.7,8,1
4,90.0,0,8,1,58.2,,8,1,220.4,0,8,1,167.6,,8,1,0,1,8,1,28,,8,1,4.2,8,1,4.2,8,1,6.0,8,1,7.1,8,1,3,8,1,7.1,8,1,1,8,1,0.2,8,1,0,8,1,0.0,8,1,8.7,8,1,6.8,8,1,100.5,0,8,1,94.0,,8,1,204.0,0,8,1,188.3,,8,1,0,1,8,1,0,,8,1,3.1,8,1,3.6,8,1,7.0,8,1,6.5,8,1,0,8,1,1.6,8,1,1,8,1,0.7,8,1,5,8,1,1.2,8,1,11.7,8,1,10.1,8,1,129.0,0,8,1,160.7,,8,1,149.5,0,8,1,,,1,1,0,1,8,1,0,,8,1,3.1,8,1,,1,1,7.9,8,1,6.5,8,1,1,8,1,0.2,8,1,1,8,1,1.5,8,1,0,8,1,0.1,8,1,14.5,8,1,,1,1,73.0,0,8,1,57.0,,8,1,163.0,0,8,1,199.2,,8,1,0,1,8,1,2,,8,1,3.1,8,1,3.0,8,1,7.5,8,1,6.3,8,1,1,8,1,2.5,8,1,0,8,1,0.6,8,1,1,8,1,0.0,8,1,11.7,8,1,9.9,8,1,107.0,0,8,1,98.1,,8,1,152.1,0,8,1,198.1,,8,1,0,1,8,1,0,1,8,1,2.7,8,2,,1,2,7.7,8,1,6.5,8,1,0,8,1,0.0,8,1,0,8,1,1.3,8,1,0,8,1,0.0,8,1,15.9,8,1,14.7,8,1,198.0,0,8,1,129.4,,8,1,150.5,0,8,1,194.9,,8,1,0,1,8,1,0,1,8,1,3.3,8,1,3.8,8,1,7.6,8,1,6.1,8,1,0,8,1,0.1,8,1,3,8,1,1.0,8,1,0,8,1,0.2,8,1,15.8,8,1,14.2,8,1,239.5,0,8,1,101.0,,8,1,161.9,0,8,1,198.1,,8,1,0,1,8,1,0,1,8,1,3.2,8,1,,1,1,7.6,8,1,6.1,8,1,0,8,1,0.0,8,1,6,8,1,1.2,8,1,0,8,1,0.1,8,1,16.2,8,1,15.2,8,1,137.5,0,8,1,92.7,,8,1,140.2,0,8,1,195.7,,8,1,0,1,8,1,0,1,8,1,2.1,8,1,,1,1,7.9,8,1,6.2,8,1,0,8,1,0.0,8,1,3,8,1,1.0,8,1,0,8,1,0.2,8,1,16.0,8,1,14.4,8,1
5,37.0,0,8,1,60.8,,8,1,263.2,0,8,1,193.9,,8,1,0,1,8,1,0,1,8,1,4.4,8,1,4.2,8,1,6.3,8,1,7.4,8,1,0,8,1,0.1,8,1,2,8,1,0.5,8,1,0,8,1,0.3,8,1,14.2,8,1,12.4,8,1,45.0,0,8,1,125.7,,8,1,273.3,0,8,1,187.8,,8,1,0,1,8,1,0,1,8,1,3.2,8,1,3.2,8,1,6.7,8,1,7.4,8,1,0,8,1,0.0,8,1,2,8,1,1.2,8,1,3,8,1,3.4,8,1,18.0,8,1,15.2,8,1,88.0,0,8,1,164.2,,8,1,240.6,0,8,1,,,1,1,0,1,8,1,0,1,8,1,3.2,8,1,,1,1,6.9,8,1,7.4,8,1,0,8,1,0.0,8,1,1,8,1,1.9,8,1,0,8,1,0.2,8,1,21.1,8,1,,1,1,71.5,0,8,1,71.1,,8,1,272.7,0,8,1,213.0,,8,1,0,1,8,1,0,1,8,1,3.0,8,1,3.1,8,1,6.6,8,1,7.0,8,1,0,8,1,0.0,8,1,0,8,1,1.8,8,1,0,8,1,0.0,8,1,18.3,8,1,16.0,8,1,104.0,0,8,1,129.9,,8,1,249.3,0,8,1,209.0,,8,1,0,1,8,1,0,1,8,1,2.3,8,2,,1,2,6.7,8,1,7.2,8,1,0,8,1,0.0,8,1,1,8,1,1.4,8,1,0,8,1,0.2,8,1,21.5,8,1,19.6,8,1,101.0,0,8,1,171.8,,8,1,239.7,0,8,1,220.0,,8,1,0,1,8,1,0,1,8,1,2.9,8,1,3.5,8,1,6.2,8,1,6.5,8,1,0,8,1,0.0,8,1,1,8,1,1.1,8,1,0,8,1,0.0,8,1,20.5,8,1,19.4,8,1,120.5,0,8,1,107.7,,8,1,230.5,0,8,1,212.7,,8,1,0,1,8,1,0,1,8,1,2.7,8,1,,1,1,6.5,8,1,6.6,8,1,0,8,1,0.0,8,1,1,8,1,0.6,8,1,0,8,1,0.5,8,1,20.7,8,1,19.8,8,1,120.5,0,8,1,117.9,,8,1,230.4,0,8,1,214.3,,8,1,0,1,8,1,0,1,8,1,2.0,8,1,,1,1,6.9,8,1,6.6,8,1,0,8,1,0.0,8,1,1,8,1,0.2,8,1,0,8,1,0.5,8,1,20.2,8,1,19.3,8,1
6,66.5,0,8,1,58.5,,8,1,151.4,0,8,1,191.4,,8,1,0,1,8,1,0,1,8,1,3.7,8,1,3.6,8,1,7.9,8,1,7.2,8,1,0,8,1,0.0,8,1,1,8,1,0.7,8,1,0,8,1,0.4,8,1,16.7,8,1,17.7,8,1,130.5,0,8,1,145.7,,8,1,167.5,0,8,1,148.9,,8,1,0,1,8,1,0,1,8,1,3.2,8,1,2.7,8,1,8.4,8,1,8.2,8,1,0,8,1,0.0,8,1,3,8,1,1.0,8,1,3,8,1,4.8,8,1,20.0,8,1,19.5,8,1,195.5,0,8,1,172.0,,8,1,137.3,0,8,1,,,1,1,0,1,8,1,0,1,8,1,2.7,8,1,,1,1,8.9,8,1,8.6,8,1,0,8,1,0.0,8,1,1,8,1,1.7,8,1,0,8,1,0.0,8,1,22.1,8,1,,1,1,162.0,0,8,1,97.0,,8,1,159.5,0,8,1,174.4,,8,1,0,1,8,1,0,1,8,1,2.8,8,1,2.6,8,1,8.6,8,1,8.3,8,1,0,8,1,0.0,8,1,3,8,1,3.4,8,1,0,8,1,0.0,8,1,20.3,8,1,20.8,8,1,196.0,0,8,1,172.5,,8,1,144.1,0,8,1,155.9,,8,1,0,1,8,1,0,1,8,1,2.4,8,2,,1,2,8.7,8,1,8.4,8,1,0,8,1,0.0,8,1,0,8,1,1.1,8,1,0,8,1,0.0,8,1,22.9,8,1,23.9,8,1,237.5,0,8,1,192.0,,8,1,149.4,0,8,1,149.3,,8,1,0,1,8,1,0,1,8,1,2.8,8,1,3.0,8,1,8.7,8,1,8.1,8,1,0,8,1,0.0,8,1,0,8,1,1.4,8,1,1,8,1,0.0,8,1,22.5,8,1,23.5,8,1,222.5,0,8,1,225.1,,8,1,124.6,0,8,1,128.2,,8,1,0,1,8,1,0,1,8,1,2.6,8,1,,1,1,8.8,8,1,8.4,8,1,0,8,1,0.0,8,1,0,8,1,1.6,8,1,0,8,1,0.3,8,1,22.6,8,1,23.4,8,1,259.0,0,8,1,200.6,,8,1,125.9,0,8,1,144.2,,8,1,0,1,8,1,0,1,8,1,1.8,8,1,,1,1,9.0,8,1,8.4,8,1,0,8,1,0.0,8,1,0,8,1,0.9,8,1,1,8,1,0.1,8,1,21.9,8,1,23.1,8,1
7,64.0,0,8,1,100.7,,8,1,175.0,0,8,1,169.6,,8,1,0,1,8,1,0,1,8,1,3.1,8,1,3.5,8,1,7.8,8,1,8.0,8,1,0,8,1,0.0,8,1,0,8,1,1.5,8,1,0,8,1,0.2,8,1,21.3,8,1,21.2,8,1,54.5,0,8,1,184.4,,8,1,191.1,0,8,1,113.7,,8,1,0,1,8,1,0,1,8,1,2.4,8,1,2.4,8,1,8.0,8,1,8.8,8,1,0,8,1,0.0,8,1,1,8,1,3.0,8,1,0,8,1,4.4,8,1,24.8,8,1,22.8,8,1,234.5,0,8,1,126.8,,8,1,181.8,0,8,1,,,1,1,0,1,8,1,0,1,8,1,3.1,8,1,,1,1,7.5,8,1,8.4,8,1,0,8,1,0.0,8,1,2,8,1,3.3,8,1,0,8,1,0.1,8,1,26.2,8,1,,1,1,106.0,0,8,1,138.3,,8,1,176.9,0,8,1,156.3,,8,1,0,1,8,1,0,1,8,1,2.2,8,1,2.3,8,1,7.9,8,1,8.5,8,1,0,8,1,0.0,8,1,1,8,1,4.6,8,1,2,8,1,0.2,8,1,24.8,8,1,24.1,8,1,358.0,0,8,1,168.2,,8,1,168.2,0,8,1,178.4,,8,1,0,1,8,1,0,1,8,1,2.5,8,2,,1,2,8.1,8,1,8.1,8,1,0,8,1,0.0,8,1,1,8,1,3.7,8,1,0,8,1,0.0,8,1,27.0,8,1,27.6,8,1,110.0,0,8,1,280.9,,8,1,129.2,0,8,1,165.0,,8,1,0,1,8,1,0,1,8,1,3.0,8,1,3.1,8,1,8.4,8,1,7.9,8,1,0,8,1,0.0,8,1,1,8,1,5.4,8,1,0,8,1,0.1,8,1,26.5,8,1,27.1,8,1,266.0,0,8,1,335.2,,8,1,149.2,0,8,1,162.5,,8,1,0,1,8,1,0,1,8,1,2.7,8,1,,1,1,7.7,8,1,7.5,8,1,0,8,1,0.0,8,1,4,8,1,5.9,8,1,0,8,1,0.0,8,1,26.0,8,1,27.8,8,1,234.0,0,8,1,244.1,,8,1,133.7,0,8,1,181.3,,8,1,0,1,8,1,0,1,8,1,2.2,8,1,,1,1,8.2,8,1,7.5,8,1,0,8,1,0.0,8,1,1,8,1,3.4,8,1,0,8,1,0.1,8,1,26.3,8,1,27.2,8,1
8,131.5,0,8,1,118.0,,8,1,158.6,0,8,1,175.3,,8,1,0,1,8,1,0,1,8,1,3.0,8,1,3.3,8,1,8.3,8,1,7.5,8,1,0,8,1,0.0,8,1,2,8,1,1.9,8,1,0,8,1,0.0,8,1,22.4,8,1,23.1,8,1,219.5,0,8,1,133.6,,8,1,129.6,0,8,1,151.8,,8,1,0,1,8,1,0,1,8,1,2.6,8,1,2.4,8,1,8.4,8,1,8.0,8,1,0,8,1,0.0,8,1,3,8,1,3.4,8,1,0,8,1,2.4,8,1,24.3,8,1,25.0,8,1,103.5,0,8,1,145.5,,8,1,137.6,0,8,1,,,1,1,0,1,8,1,0,1,8,1,2.8,8,1,,1,1,7.7,8,1,7.3,8,1,0,8,1,0.0,8,1,2,8,1,3.6,8,1,0,8,1,0.0,8,1,26.7,8,1,,1,1,144.5,0,8,1,139.1,,8,1,155.0,0,8,1,202.6,,8,1,0,1,8,1,0,1,8,1,2.6,8,1,2.4,8,1,8.1,8,1,7.4,8,1,0,8,1,0.0,8,1,4,8,1,5.9,8,1,0,8,1,0.0,8,1,24.8,8,1,25.6,8,1,185.5,0,8,1,114.6,,8,1,202.3,0,8,1,222.3,,8,1,0,1,8,1,0,1,8,1,2.2,8,2,,1,2,6.7,8,1,7.0,8,1,0,8,1,0.0,8,1,6,8,1,4.5,8,1,0,8,1,0.0,8,1,28.6,8,1,29.1,8,1,215.5,0,8,1,126.6,,8,1,201.8,0,5,1,204.7,,8,1,0,1,8,1,0,1,8,1,2.9,8,1,3.3,8,1,6.3,8,1,6.9,8,1,0,8,1,0.0,8,1,3,8,1,4.1,8,1,0,8,1,0.0,8,1,27.5,8,1,28.6,8,1,319.5,0,8,1,256.5,,8,1,203.5,0,8,1,192.5,,8,1,0,1,8,1,0,1,8,1,2.5,8,1,,1,1,6.4,8,1,6.8,8,1,0,8,1,0.0,8,1,2,8,1,7.7,8,1,0,8,1,0.0,8,1,27.4,8,1,28.6,8,1,193.5,0,8,1,91.6,,8,1,196.3,0,8,1,211.9,,8,1,0,1,8,1,0,1,8,1,2.0,8,1,,1,1,6.7,8,1,6.7,8,1,0,8,1,0.0,8,1,2,8,1,3.3,8,1,0,8,1,0.0,8,1,27.1,8,1,28.3,8,1
9,198.0,0,8,1,130.3,,8,1,151.8,0,8,1,167.2,,8,1,0,1,8,1,0,1,8,1,2.8,8,1,3.3,8,1,7.1,8,1,6.7,8,1,0,8,1,0.0,8,1,5,8,1,1.3,8,1,0,8,1,0.0,8,1,18.4,8,1,19.2,8,1,441.0,0,8,1,164.8,,8,1,136.6,0,8,1,143.0,,8,1,0,1,8,1,0,1,8,1,3.0,8,1,2.9,8,1,7.8,8,1,7.6,8,1,0,8,1,0.0,8,1,0,8,1,1.7,8,1,2,8,1,1.2,8,1,20.5,8,1,21.5,8,1,503.5,0,8,1,214.9,,8,1,113.3,0,8,1,,,1,1,0,1,8,1,0,1,8,1,2.5,8,1,,1,1,8.3,8,1,7.6,8,1,0,8,1,0.0,8,1,5,8,1,3.2,8,1,0,8,1,0.0,8,1,22.6,8,1,,1,1,174.0,0,8,1,108.1,,8,1,134.7,0,8,1,172.9,,8,1,0,1,8,1,0,1,8,1,2.5,8,1,2.6,8,1,8.2,8,1,7.3,8,1,0,8,1,0.0,8,1,1,8,1,1.2,8,1,0,8,1,0.2,8,1,19.6,8,1,21.4,8,1,163.0,0,8,1,138.3,,8,1,158.8,0,8,1,181.9,,8,1,0,1,8,1,0,1,8,1,2.5,8,2,,1,2,8.0,8,1,6.9,8,1,0,8,1,0.0,8,1,3,8,1,2.7,8,1,0,8,1,0.0,8,1,23.2,8,1,25.4,8,1,159.5,0,8,1,130.6,,8,1,150.4,0,8,1,185.8,,8,1,0,1,8,1,0,1,8,1,3.4,8,1,3.8,8,1,7.1,8,1,6.6,8,1,0,8,1,0.0,8,1,1,8,1,1.9,8,1,0,8,1,0.0,8,1,23.1,8,1,25.0,8,1,146.0,0,8,1,127.4,,8,1,158.1,0,8,1,174.9,,8,1,0,1,8,1,0,1,8,1,3.2,8,1,,1,1,7.4,8,1,6.5,8,1,0,8,1,0.0,8,1,2,8,1,3.1,8,1,0,8,1,0.0,8,1,23.2,8,1,25.1,8,1,153.0,0,8,1,137.1,,8,1,138.0,0,8,1,181.8,,8,1,0,1,8,1,0,1,8,1,1.9,8,1,,1,1,7.7,8,1,6.6,8,1,0,8,1,0.0,8,1,0,8,1,1.8,8,1,0,8,1,0.0,8,1,23.1,8,1,24.9,8,1
10,98.0,0,8,1,110.0,,8,1,150.9,0,8,1,147.5,,8,1,0,0,8,1,1,,8,1,4.0,8,1,3.3,8,1,6.2,8,1,6.5,8,1,2,8,1,0.3,8,1,2,8,1,2.0,8,1,0,8,1,0.1,8,1,10.8,8,1,12.4,8,1,8.0,0,8,1,165.7,,8,1,215.8,0,8,1,147.1,,8,1,0,1,8,1,0,1,8,1,3.7,8,1,3.0,8,1,5.6,8,1,7.0,8,1,0,8,1,0.0,8,1,0,8,1,0.4,8,1,1,8,1,0.8,8,1,15.5,8,1,16.0,8,1,57.0,0,8,1,244.6,,8,1,181.3,0,8,1,,,1,1,0,1,8,1,0,1,8,1,2.8,8,1,,1,1,6.2,8,1,7.3,8,1,0,8,1,0.0,8,1,1,8,1,0.6,8,1,0,8,1,0.0,8,1,18.4,8,1,,1,1,29.0,0,8,1,85.3,,8,1,213.6,0,8,1,157.1,,8,1,0,1,8,1,0,1,8,1,2.3,8,1,2.5,8,1,5.8,8,1,7.0,8,1,0,8,1,0.0,8,1,0,8,1,0.0,8,1,1,8,1,0.6,8,1,13.9,8,1,14.8,8,1,40.5,0,8,1,120.2,,8,1,231.2,0,8,1,169.3,,8,1,0,1,8,1,0,1,8,1,2.3,8,2,,1,2,4.1,8,1,6.5,8,1,0,8,1,0.0,8,1,1,8,1,1.1,8,1,0,8,1,0.2,8,1,19.0,8,1,19.8,8,1,94.0,0,8,1,101.4,,8,1,227.0,0,5,1,179.5,,8,1,0,1,8,1,0,1,8,1,3.7,8,1,4.1,8,1,4.0,8,1,5.8,8,1,0,8,1,0.0,8,1,0,8,1,0.5,8,1,0,8,1,0.0,8,1,18.0,8,1,19.2,8,1,83.0,0,8,1,88.1,,8,1,231.2,0,8,1,175.6,,8,1,0,1,8,1,0,1,8,1,2.6,8,1,,1,1,3.9,8,1,5.9,8,1,0,8,1,0.0,8,1,1,8,1,0.6,8,1,0,8,1,0.0,8,1,18.9,8,1,20.1,8,1,51.0,0,8,1,122.5,,8,1,239.1,0,8,1,171.2,,8,1,0,1,8,1,0,1,8,1,2.2,8,1,,1,1,3.9,8,1,6.1,8,1,0,8,1,0.0,8,1,0,8,1,0.6,8,1,0,8,1,0.0,8,1,18.3,8,1,19.6,8,1
11,137.0,0,8,1,132.7,,8,1,108.2,0,8,1,101.6,,8,1,44,0,8,1,11,,8,1,2.8,8,1,3.2,8,1,7.7,8,1,7.4,8,1,9,8,1,11.8,8,1,0,8,1,1.4,8,1,0,8,1,0.0,8,1,5.4,8,1,5.5,8,1,144.5,0,8,1,63.2,,8,1,130.0,0,8,1,146.0,,8,1,0,1,8,1,0,,8,1,2.9,8,1,3.1,8,1,7.3,8,1,6.3,8,1,1,8,1,1.3,8,1,0,8,1,0.2,8,1,3,8,1,0.3,8,1,10.7,8,1,9.9,8,1,139.5,0,8,1,91.8,,8,1,120.1,0,8,1,,,1,1,0,1,8,1,0,1,8,1,2.2,8,1,,1,1,7.1,8,1,5.9,8,1,0,8,1,0.0,8,1,0,8,1,0.5,8,1,0,8,1,0.1,8,1,13.9,8,1,,1,1,81.0,0,8,1,48.3,,8,1,102.0,0,8,1,138.8,,8,1,0,0,8,1,0,,8,1,2.4,8,1,2.1,8,1,8.1,8,1,6.5,8,1,1,8,1,2.8,8,1,0,8,1,0.2,8,1,0,8,1,1.4,8,1,10.2,8,1,7.8,8,1,111.5,0,8,1,70.6,,8,1,120.4,0,8,1,150.8,,8,1,0,1,8,1,0,1,8,1,2.2,8,2,,1,2,7.4,8,1,6.2,8,1,0,8,1,0.1,8,1,0,8,1,0.8,8,1,0,8,1,0.0,8,1,15.2,8,1,13.7,8,1,192.5,0,8,1,74.8,,8,1,112.4,0,8,1,154.8,,8,1,0,1,8,1,0,1,8,1,3.3,8,1,3.8,8,1,7.6,8,1,5.9,8,1,1,8,1,0.2,8,1,1,8,1,0.5,8,1,1,8,1,0.3,8,1,14.6,8,1,12.7,8,1,140.5,0,8,1,107.7,,8,1,101.8,0,8,1,133.1,,8,1,0,1,8,1,0,1,8,1,2.5,8,1,,1,1,8.1,8,1,6.5,8,1,0,8,1,0.2,8,1,0,8,1,1.9,8,1,0,8,1,0.0,8,1,16.0,8,1,14.1,8,1,107.0,0,8,1,78.2,,8,1,102.2,0,8,1,141.7,,8,1,0,1,8,1,0,1,8,1,1.8,8,1,,1,1,8.0,8,1,6.3,8,1,0,8,1,0.1,8,1,0,8,1,1.5,8,1,0,8,1,0.0,8,1,15.5,8,1,13.5,8,1
12,124.0,0,8,1,122.5,,8,1,91.6,0,8,1,83.3,,8,1,37,0,8,1,48,,8,1,2.9,8,1,3.1,8,1,7.9,8,1,8.0,8,1,21,8,1,27.0,8,1,1,8,1,0.9,8,1,0,8,1,0.0,8,1,0.8,8,1,-0.8,8,1,45.0,0,8,1,79.3,,8,1,153.8,0,8,1,131.4,,8,1,0,1,8,1,5,,8,1,3.2,8,1,3.3,8,1,6.6,8,1,6.7,8,1,5,8,1,15.1,8,1,0,8,1,0.2,8,1,1,8,1,0.2,8,1,5.9,8,1,4.2,8,1,82.5,0,8,1,82.5,,8,1,162.0,0,8,1,,,1,1,0,1,8,1,0,1,8,1,2.5,8,1,,1,1,5.7,8,1,4.5,8,1,0,8,1,0.6,8,1,0,8,1,0.4,8,1,0,8,1,0.0,8,1,9.3,8,1,,1,1,38.5,0,8,1,65.5,,8,1,124.7,0,8,1,124.0,,8,1,2,0,8,1,19,,8,1,2.0,8,1,2.0,8,1,7.1,8,1,7.0,8,1,12,8,1,16.1,8,1,0,8,1,0.4,8,1,1,8,1,1.3,8,1,4.3,8,1,2.1,8,1,90.0,0,8,1,63.8,,8,1,144.3,0,8,1,152.1,,8,1,0,1,8,1,0,,8,1,2.2,8,2,,1,2,5.9,8,1,5.9,8,1,0,8,1,3.1,8,1,1,8,1,1.0,8,1,0,8,1,0.1,8,1,10.1,8,1,8.1,8,1,107.0,0,8,1,59.0,,8,1,147.4,0,8,1,138.2,,8,1,0,1,8,1,3,,8,1,3.4,8,1,3.6,8,1,6.2,8,1,6.4,8,1,0,8,1,7.2,8,1,0,8,1,0.0,8,1,0,8,1,0.4,8,1,9.3,8,1,6.7,8,1,109.5,0,8,1,75.6,,8,1,91.0,0,8,1,103.1,,8,1,0,1,8,1,0,,8,1,2.4,8,1,,1,1,7.4,8,1,7.2,8,1,1,8,1,6.1,8,1,0,8,1,1.8,8,1,0,8,1,0.0,8,1,10.3,8,1,8.4,8,1,133.0,0,8,1,68.7,,8,1,141.3,0,5,1,124.9,,8,1,0,1,8,1,0,,8,1,2.1,5,1,,1,1,6.3,8,1,6.7,8,1,0,8,1,3.1,8,1,1,8,1,1.4,8,1,1,8,1,0.0,8,1,10.0,8,1,7.9,8,1
